id,name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,availability_365
9577777,Large 1 BR bright designer gem,Manhattan,West Village,40.73866,-74.00063,Entire home/apt,220,6,79,1.9,81
35163692,Massive NYC Getaway 20 mins to time square with AC,Manhattan,Harlem,40.82187,-73.95562,Private room,57,1,2,1.71,54
22064262,Spacious beautiful studio in Midtown Manhattan,Manhattan,Murray Hill,40.74873,-73.97664,Entire home/apt,150,30,5,0.4,364
20796595,Nice Room in the upper west Manhathan,Manhattan,Harlem,40.81968,-73.95831,Private room,70,1,36,1.65,169
14022086,"Fun, Comfy, and Convenient Studio in Midtown West",Manhattan,Hell's Kitchen,40.7598,-73.99681,Entire home/apt,135,2,8,0.34,0
19155632,Scenic & quiet Apt - Windsor Terrace/Prospect Park,Brooklyn,Windsor Terrace,40.65013,-73.97863,Entire home/apt,115,3,30,1.23,3
27365033,Large Room In Prestigious Neighborhood Of SI,Staten Island,Grymes Hill,40.6157,-74.0985,Private room,89,1,1,0.12,65
33455408,Cozy Place in the Middle of Manhattan,Manhattan,Hell's Kitchen,40.76769,-73.98681,Shared room,95,1,4,2.22,19
36450435,Sunny Modern Studio Apartment in Williamsburg,Brooklyn,Williamsburg,40.71391,-73.94431,Entire home/apt,225,1,0,0.0,84
26858196,AWESOME 2 BEDS - QUEEN + SOFA - NEXT TO METRO,Brooklyn,Bedford-Stuyvesant,40.69561,-73.94972,Private room,75,30,22,1.83,318
36348535,Gorgeous large 3 bedroom apartment in Williamsburg,Brooklyn,Williamsburg,40.70802,-73.94053,Entire home/apt,200,4,0,0.0,315
10089727,"St Regis Hotel, NYC Luxury Hotel Rooms by Owners",Manhattan,Midtown,40.76039,-73.9736,Private room,587,1,3,0.16,365
36178444,Your relaxing escape - studio apartment in NYC,Manhattan,Morningside Heights,40.80739,-73.96068,Entire home/apt,150,2,0,0.0,33
12231443,Private bedroom in Brooklyn,Brooklyn,Bushwick,40.70265,-73.91701,Private room,85,1,0,0.0,0
29331513,Downtown Manhattan Bedroom!  Top of Fidi/City Hall,Manhattan,Financial District,40.71161,-74.00665,Private room,57,9,3,0.36,365
21016290,Large 1bdr family friendly apt close to midtown,Queens,Maspeth,40.72543,-73.89666,Entire home/apt,125,7,0,0.0,0
27671796,lovely room,Manhattan,Upper East Side,40.77943,-73.95456,Shared room,90,26,0,0.0,90
27808723,A beautiful home for vacation,Bronx,Throgs Neck,40.83148,-73.82931,Private room,65,1,23,2.18,365
30199980,"Hidden gem in Park Slope, 19 mins away from NYC!!!",Brooklyn,South Slope,40.66181,-73.98218,Entire home/apt,130,4,2,0.28,179
9297852,Cozy Loft Apartment in Bushwick,Brooklyn,Bushwick,40.70686,-73.91961,Entire home/apt,99,30,7,0.16,0
872210,Quiet 1BR Heart of the East Village,Manhattan,East Village,40.732,-73.98759,Private room,200,1,0,0.0,0
2112142,"No security req,great price,new queen bed!",Brooklyn,Bedford-Stuyvesant,40.68162,-73.94848,Private room,55,5,8,0.21,270
34487108,Delue Expereinces around Central Park with Family,Manhattan,Midtown,40.76555,-73.98272,Private room,100,1,0,0.0,321
21592198,Entire NYC Apt Open Bight Clean Spacious,Manhattan,East Village,40.72052,-73.97806,Entire home/apt,157,30,0,0.0,0
9108196,Cozy Room,Queens,Laurelton,40.67106,-73.74833,Private room,34,2,71,1.72,282
11696801,Large Private Room in 3 bdr apt-East Village,Manhattan,East Village,40.72573,-73.98406,Private room,119,1,1,0.42,0
35680818,Best Block in Soho Peaceful Private Room,Manhattan,SoHo,40.72546,-74.0008,Private room,75,14,0,0.0,133
10283008,Large Room in BK Quaint Brownstone,Brooklyn,Crown Heights,40.67607,-73.95121,Private room,37,21,11,0.28,0
9683691,Spacious Room + Separate Office,Brooklyn,Flatbush,40.65373,-73.95535,Private room,47,1,0,0.0,0
33493038,Sunny 1-Bedroom close to Manhattan,Brooklyn,Bushwick,40.69934,-73.92947,Entire home/apt,120,4,1,0.41,15
19291110,Homely Private Room with Queen Sized Bed,Brooklyn,Crown Heights,40.67594,-73.9261,Private room,55,1,1,0.04,0
629315,1BD brownstone apt in Fort Greene!,Brooklyn,Fort Greene,40.68935,-73.9695,Entire home/apt,120,3,22,0.27,189
21786958,Slice of Heaven @ 811,Brooklyn,Crown Heights,40.6703,-73.94182,Entire home/apt,250,3,44,2.33,52
32611480,Modern Luxury Private Room Steps from subway,Manhattan,East Harlem,40.80551,-73.93654,Private room,75,2,3,1.17,332
7785952,Spacious Studio UES,Manhattan,Upper East Side,40.7829,-73.94694,Entire home/apt,170,2,53,1.19,0
19910952,RELAX & UNWIND - Classy Unique HOUSE for 9 People,Staten Island,Randall Manor,40.62967,-74.1285,Entire home/apt,135,2,21,0.88,354
81739,Loft w/ Terrace @ Box House Hotel,Brooklyn,Greenpoint,40.73842,-73.95312,Private room,249,3,2,0.02,60
28990717,Spacious apartment in Brooklyn,Brooklyn,Gravesend,40.59147,-73.97566,Private room,70,1,1,0.23,0
3659544,Home Away from Home-Room in Midtown,Manhattan,Hell's Kitchen,40.76625,-73.99387,Private room,69,3,168,2.88,129
32740979,beautiful and clean  studio apartmen in Astoria,Queens,Astoria,40.76604,-73.93108,Entire home/apt,110,2,6,1.54,309
17312157,Beautiful room in Brooklyn (Bushwick),Brooklyn,Bushwick,40.70108,-73.9289,Private room,60,14,1,0.03,0
3642278,Brooklyn Carroll Gardens Charmer!,Brooklyn,Carroll Gardens,40.68235,-73.99806,Entire home/apt,175,3,4,0.07,0
6343619,Room in Historical Crown Heights,Brooklyn,Crown Heights,40.66756,-73.95187,Private room,55,1,5,0.1,0
9800247,East Village Bedroom in Duplex!,Manhattan,East Village,40.72955,-73.98058,Private room,77,1,0,0.0,0
24710755,Affordable 1-bedroom apt in private house,Brooklyn,East Flatbush,40.65056,-73.94994,Entire home/apt,65,2,14,1.03,0
29100541,"Private Room, Bath & Entry w/ Free Parking in NYC",Queens,Forest Hills,40.72096,-73.8539,Entire home/apt,99,2,44,4.94,35
27827834,Coziest room off the j,Brooklyn,Bedford-Stuyvesant,40.6898,-73.92588,Private room,65,1,27,2.52,0
36350612,Get Away NYC Queens Bedroom #2,Bronx,Castle Hill,40.81727,-73.84588,Private room,38,2,0,0.0,177
14843464,"Large studio in Williamsburg, 4B",Brooklyn,Greenpoint,40.72043,-73.94253,Entire home/apt,80,30,8,0.26,152
31294712,Bushwick Loft Apartment w/ Stunning Manhattan View,Brooklyn,Bushwick,40.70426,-73.92111,Entire home/apt,200,4,0,0.0,66
33878676,TRIBECA-Huge One Bedroom Doorman Apt,Manhattan,Civic Center,40.71715,-74.00368,Entire home/apt,345,2,1,0.36,179
35000795,Cozy 2-Bedroom Loft Blocks away to Apollo Theater,Manhattan,Harlem,40.80529,-73.94718,Entire home/apt,300,2,1,1.0,179
35943489,Prime Nolita/Soho/Little Italy studio apt,Manhattan,Little Italy,40.71807,-73.99843,Entire home/apt,125,3,0,0.0,11
8941092,Sunnyside:Large 1 bedroom apartment,Queens,Sunnyside,40.74153,-73.91806,Entire home/apt,84,2,0,0.0,0
3743048,*WARM*Beautiful*Room*ST. GEORGE steps to ferry!,Staten Island,St. George,40.64408,-74.07834,Private room,58,3,93,2.1,279
35954804,Luxury private bed and huge bath With amenities !,Brooklyn,Williamsburg,40.71711,-73.94804,Private room,80,3,0,0.0,351
473777,Bright Modern Artist's Apartment,Brooklyn,Williamsburg,40.71285,-73.94383,Entire home/apt,155,5,10,0.12,0
33549469,Sanctuary in the Heart of Williamsburg!,Brooklyn,Williamsburg,40.72037,-73.95857,Entire home/apt,199,3,0,0.0,99
33746705,My home is open to everyone!,Manhattan,Washington Heights,40.84377,-73.93666,Private room,60,1,18,6.07,305
18326238,Brooklyn State of Mind - The Artist Loft,Brooklyn,Williamsburg,40.71937,-73.94556,Private room,35,2,0,0.0,0
23606434,"Bright spacious 1BD w/ CAT, Minutes from Manhattan",Brooklyn,Williamsburg,40.71849,-73.95053,Entire home/apt,175,4,2,0.15,0
27959548,"Authentic, Traditional NYC -  Walk to Times Square",Manhattan,Hell's Kitchen,40.76543,-73.98871,Entire home/apt,499,2,28,2.95,233
8935528,*Spectacular Sublet - All inclusive,Brooklyn,Prospect Heights,40.6791,-73.97369,Entire home/apt,150,1,0,0.0,0
26812324,Gorgeous Gramercy Apt,Manhattan,Flatiron District,40.73945,-73.98543,Entire home/apt,225,2,12,1.07,5
21010586,Cozy Junior One Bedroom apt in Greenwich Village,Manhattan,West Village,40.73076,-74.00162,Entire home/apt,245,5,13,0.61,50
22400254,large room and convenient to train and JFK. #4,Queens,Richmond Hill,40.68985,-73.82003,Private room,40,3,7,0.38,313
35674837,Shared big room in a duplex apartment,Manhattan,East Harlem,40.79833,-73.93781,Shared room,60,1,5,5.0,1
22921200,My Place,Manhattan,Upper East Side,40.77233,-73.95321,Entire home/apt,170,2,0,0.0,0
24039069,Lovely apartment in  affluent area of Manhattan,Manhattan,Upper East Side,40.77989,-73.95159,Entire home/apt,125,1,21,1.44,25
17122814,Sunny room,Manhattan,East Harlem,40.79315,-73.93984,Private room,47,2,60,2.52,233
15301966,Bright and modern 1 BR in Williamsburg w/balcony,Brooklyn,Williamsburg,40.71238,-73.96279,Entire home/apt,160,3,1,0.03,0
25396834,Cozy private room in Bushwick with Gym and Rooftop,Brooklyn,Bedford-Stuyvesant,40.68866,-73.92238,Private room,60,2,21,1.71,75
23528984,"L’AFRIQUE, C’EST CHIC! - 2 Bedroom Apartment",Brooklyn,Bedford-Stuyvesant,40.67716,-73.91418,Entire home/apt,110,1,59,3.7,248
13951405,Tribeca Luxury 2000sf Loft,Manhattan,Tribeca,40.71559,-74.00737,Entire home/apt,650,1,1,0.03,0
30021315,Central Park studio,Manhattan,Upper West Side,40.79672,-73.96169,Entire home/apt,150,2,29,3.97,11
15805327,One Bedroom in Heart of LES,Manhattan,Lower East Side,40.71853,-73.98911,Private room,86,5,0,0.0,0
14030285,"Very large 3 bdrm, 1.5 bath, Flatbush/Ditmas Park",Brooklyn,Flatbush,40.64314,-73.95817,Entire home/apt,189,2,88,3.18,255
20698375,Spacious Doorman True 2BR near Grand Central,Manhattan,Midtown,40.75052,-73.97259,Entire home/apt,350,3,3,0.14,0
30272473,Glamorous studio in Chelsea,Manhattan,Chelsea,40.74941,-73.99589,Entire home/apt,139,1,20,2.74,355
19094358,Great place for a family or a group of friends,Manhattan,Inwood,40.86665,-73.92695,Entire home/apt,175,2,7,0.29,0
4625126,Bedroom and art studio/office space,Brooklyn,Williamsburg,40.71387,-73.95652,Private room,41,4,14,0.37,0
17423413,Cozy apartment near JFK,Queens,Howard Beach,40.66406,-73.84599,Entire home/apt,100,7,37,1.42,0
9050105,"Prospect Park 3 bedroom, Sleeps 8",Brooklyn,Prospect-Lefferts Gardens,40.66289,-73.96175,Entire home/apt,125,2,125,2.79,229
32138615,BEAUTIFUL 1 BEDROOM Heart of Upper East Side!!,Manhattan,Upper East Side,40.7629,-73.96157,Entire home/apt,200,1,30,6.0,2
3685433,Stunning Studio in Fort Greene,Brooklyn,Clinton Hill,40.69494,-73.96888,Entire home/apt,100,5,7,0.12,0
16467731,Beautiful 2 BR Apt. In Most Convenient Spot,Manhattan,Upper West Side,40.78864,-73.97683,Entire home/apt,300,2,9,0.53,105
33407038,Manhattan Luxury Private Bedroom!!,Manhattan,Inwood,40.86214,-73.92708,Private room,90,3,1,0.86,252
9523761,NYC Great View&Private Bathroom,Manhattan,Roosevelt Island,40.76689,-73.94564,Private room,80,10,2,0.05,0
3742373,Beautiful apartment by Columbus Circle,Manhattan,Chelsea,40.74944,-73.99631,Entire home/apt,390,3,10,0.17,9
22060065,Wash Heights Corner Apt,Manhattan,Washington Heights,40.8411,-73.93751,Private room,50,4,5,0.26,0
31129115,Luxurious Boutique Studio Red Hook Brooklyn,Brooklyn,Red Hook,40.67746,-74.01392,Entire home/apt,99,1,29,4.97,273
7206568,Comfortable Room + Private Bathroom,Manhattan,Upper West Side,40.7972,-73.96922,Private room,65,3,95,1.97,0
7325230,Artist Renovated Loft + Roof Garden,Brooklyn,Bushwick,40.70174,-73.92662,Entire home/apt,350,3,58,1.21,81
5175054,Perfect Times Square 1 bedroom ,Manhattan,Hell's Kitchen,40.76064,-73.99112,Entire home/apt,199,30,119,2.21,215
24676594,Duplex STUDIO With Sunset View,Manhattan,Greenwich Village,40.72911,-74.00001,Entire home/apt,250,4,6,0.44,364
5619149,Vibrant Manhattan Artist Loft,Manhattan,Financial District,40.70462,-74.00986,Entire home/apt,475,2,57,1.11,141
9674869,Cozy room in Chic Apt Astoria NY,Queens,Astoria,40.76933,-73.91164,Private room,49,1,14,0.32,89
27581016,Zen Room in Prime Bushwick,Brooklyn,Bushwick,40.69673,-73.92338,Private room,55,1,64,5.87,149
31267520,Mott Haven Dorm-Bed F,Bronx,Port Morris,40.8094,-73.93173,Shared room,28,1,17,2.77,319
883517,3 Bedroom Upper West Side Gem,Manhattan,Upper West Side,40.78615,-73.98137,Entire home/apt,339,4,28,0.37,167
19866106,Master Bedroom in Penthouse Duplex Private Terrace,Brooklyn,Williamsburg,40.71479,-73.94835,Private room,600,1,0,0.0,0
19588190,1BR - Heart of West Village - 30 Day Min - Unit 4,Manhattan,West Village,40.73541,-74.00331,Entire home/apt,190,30,1,0.57,277
13541505,East Williamsburg Bedroom,Brooklyn,Williamsburg,40.71438,-73.94742,Private room,43,14,0,0.0,0
25345332,"Large Private Room in Beautiful Bedstuy, BK",Brooklyn,Bedford-Stuyvesant,40.68518,-73.94797,Private room,61,3,2,0.15,0
35448841,"Bright, Airy, Downtown Oasis :)",Manhattan,Lower East Side,40.71871,-73.99058,Entire home/apt,300,2,1,1.0,284
6722799,Spacious 2 BR sun-filled apartment  in Chelsea,Manhattan,Chelsea,40.74558,-74.00325,Entire home/apt,260,2,2,0.18,0
19874046,"Kew Gardens, New York",Queens,Kew Gardens,40.70847,-73.82961,Entire home/apt,150,6,3,0.12,36
36239107,Exposed brickwall flat in the heart of Greenpoint,Brooklyn,Greenpoint,40.72931,-73.95515,Entire home/apt,115,3,0,0.0,8
9824463,BK's Finest Courtyard Rm close to transportation,Brooklyn,Bushwick,40.69452,-73.9284,Private room,42,1,216,5.0,61
2754179,Fabulous Apt w/ Gorgeous Bathroom!,Manhattan,Upper East Side,40.77249,-73.95756,Entire home/apt,117,30,3,0.09,298
11097962,"Home, Sweet, Harlem. Welcome!",Manhattan,East Harlem,40.79733,-73.93955,Entire home/apt,110,1,221,5.53,348
6505898,Riverside and 160th--Long Stay,Manhattan,Washington Heights,40.83771,-73.94638,Entire home/apt,200,2,1,0.02,0
16424934,Stylish and cozy East Village 2 bedroom apartment,Manhattan,East Village,40.72798,-73.97787,Entire home/apt,135,1,1,0.03,0
12190880,Upper West Side One Bedroom on Central Park,Manhattan,Upper West Side,40.7961,-73.963,Private room,90,1,60,2.91,188
34302031,500 sq ft Studio with Private Bathroom,Queens,Jamaica,40.7084,-73.78882,Entire home/apt,64,3,6,3.05,37
34167620,"comfortable room, 25min from manhattan",Queens,Woodside,40.74298,-73.90582,Private room,50,2,4,1.88,266
6188022,Handsome historic Greenpoint 2BR,Brooklyn,Greenpoint,40.73163,-73.95434,Entire home/apt,225,3,1,0.02,0
26337274,Flatbush Fabulous,Brooklyn,East Flatbush,40.63314,-73.94537,Entire home/apt,80,2,22,1.77,0
33094220,Bright and Quiet near Union Square in the Village,Manhattan,Greenwich Village,40.73424,-73.99355,Private room,120,1,7,1.96,13
14323803,Cozy Bright Brooklyn  by train,Brooklyn,Kensington,40.64386,-73.98195,Private room,42,1,95,2.69,148
1843034,SPECIAL NEW YEAR'S LUXURIOUS MANHATTAN APT,Manhattan,Midtown,40.76547,-73.97729,Entire home/apt,295,2,0,0.0,0
32657400,LONG TERM -Medium room-A-B-C-D trains-Washer&Dryer,Manhattan,Harlem,40.82455,-73.94585,Private room,44,14,2,1.71,0
29514542,Delightful Private Room with 2 Beds Near Metro,Brooklyn,Bedford-Stuyvesant,40.69288,-73.946,Private room,70,2,21,2.51,344
9247687,Newly renovated apartment.,Queens,Middle Village,40.71527,-73.89829,Private room,70,1,1,0.02,364
245504,One Fabulous Private Room,Manhattan,Inwood,40.85888,-73.92886,Private room,71,4,229,2.45,26
18600659,One big sunny cozy room with a king and a twin bed,Brooklyn,East Flatbush,40.65229,-73.94539,Private room,150,2,1,0.1,83
36378891,Harman st Loft,Brooklyn,Bushwick,40.6998,-73.91913,Entire home/apt,165,3,0,0.0,364
32636982,Spacious and family friendly location!,Bronx,Parkchester,40.83485,-73.85954,Entire home/apt,93,5,1,0.23,306
19553123,Rainbow 2,Queens,Rego Park,40.72885,-73.86759,Entire home/apt,49,7,23,0.96,22
6432836,Enormous bedroom in UWS 2-bed,Manhattan,Upper West Side,40.79275,-73.97199,Private room,90,3,1,0.02,0
35003154,Beautiful Brooklyn Vacation Home!,Brooklyn,Crown Heights,40.67307,-73.93917,Entire home/apt,88,2,4,3.53,31
16454703,"Spacious Brooklyn, New York Retreat",Brooklyn,Fort Hamilton,40.61444,-74.02974,Entire home/apt,150,4,78,2.6,29
4643199,NEW! 2-BR Apt with Whirlpool Tub,Manhattan,Upper East Side,40.77167,-73.95735,Entire home/apt,142,30,3,0.09,321
12916189,Family Friendly BK Townhome With Garden Oasis!,Brooklyn,Sunset Park,40.66224,-73.99805,Entire home/apt,196,365,4,0.12,365
14483613,Modern Apt - 10 min from Manhattan,Queens,East Elmhurst,40.7572,-73.89569,Entire home/apt,100,3,87,2.52,322
7002269,15 min walk to Prospect Park!,Brooklyn,Prospect-Lefferts Gardens,40.65887,-73.94882,Private room,30,6,1,0.02,0
28918405,Nice Couple in A Walk in Basement with Window,Brooklyn,Borough Park,40.63416,-74.00722,Private room,50,2,0,0.0,365
30975764,"Walk toTimes Square,Central Park,Museums, Broadway",Manhattan,Hell's Kitchen,40.76356,-73.98956,Entire home/apt,230,1,17,4.21,282
21721946,Bright East Village Apartment!,Manhattan,East Village,40.72411,-73.98872,Entire home/apt,99,5,4,0.2,0
